date,channel,spend
2019-02-21,Facebook,2.62
2019-02-21,Facebook,1.03
2019-02-21,Facebook,1.5
2019-02-21,Facebook,1.09
2019-02-21,Facebook,5.21
2019-02-21,Facebook,3.61
2019-02-21,Facebook,0.64
2019-02-21,Facebook,16.18
2019-02-21,Facebook,3.47
2019-02-21,Facebook,17.811068
2019-02-21,Facebook,2.128932
2019-02-21,Instagram,61.77
2019-02-21,Instagram,2.8
2019-02-21,Instagram,10.08
2019-02-21,Instagram,3.38
2019-02-21,Instagram,21.98
2019-02-21,Instagram,5.49
2019-02-21,Instagram,2.71
2019-02-21,Instagram,10.78
2019-02-21,Instagram,3.44
2019-02-21,Instagram,25.56
2019-02-21,Instagram,5.02
2019-02-21,Instagram,0.21
2019-02-21,Instagram,5.88
2019-02-21,Instagram,0.89
2019-02-21,Instagram,3.04
2019-02-21,Instagram,0.91
2019-02-21,Instagram,22.69
2019-02-21,Instagram,1.41
2019-02-21,Instagram,7.57
2019-02-21,Instagram,1.89
2019-02-21,Instagram,0.59
2019-02-21,Instagram,6
2019-02-21,Instagram,17.15
2019-02-21,Instagram,25.9
2019-02-21,Instagram,2.53
2019-02-21,Instagram,8.34
2019-02-21,Instagram,0.84
2019-02-21,Instagram,3.26
2019-02-21,Instagram,14.44
2019-02-21,Instagram,1.21
2019-02-21,Instagram,8.85
2019-02-21,Instagram,2.44
2019-02-21,Media,5.5
2019-02-21,Media,9.61
2019-02-21,Media,66.46
2019-02-21,Facebook,0.35
2019-02-21,Facebook,3.85
2019-02-21,Facebook,84.8
2019-02-21,Facebook,3.92
2019-02-21,Instagram,1.55
2019-02-21,Instagram,2.57
2019-02-21,Instagram,7.69
2019-02-21,Instagram,10.3
2019-02-21,Instagram,4.23
2019-02-21,Instagram,19.62
2019-02-21,Instagram,15.55
2019-02-21,Instagram,2.33
2019-02-21,Instagram,10.77
2019-02-21,Instagram,3.02
2019-02-21,Instagram,7.92
2019-02-21,Instagram,23.21
2019-02-21,Instagram,11.58
2019-02-21,Instagram,2.4
2019-02-21,Instagram,28.87
2019-02-21,Instagram,9.77
2019-02-21,Instagram,21.12
2019-02-21,Instagram,21.83
2019-02-21,Instagram,40.38
2019-02-21,Instagram,1.41
2019-02-21,Instagram,25.85
2019-02-21,Instagram,68.05
2019-02-21,Instagram,7.38
2019-02-21,Instagram,1.71
2019-02-21,Instagram,11.23
2019-02-21,Instagram,29.62
2019-02-21,Instagram,0.09
2019-02-21,Instagram,0.01
2019-02-21,Instagram,13.26
2019-02-21,Instagram,1.13
2019-02-21,Instagram,21.7
2019-02-21,Instagram,2.13
2019-02-21,Instagram,6.85
2019-02-21,Instagram,0.02
2019-02-21,Instagram,9.969264
2019-02-21,Instagram,0.739945
2019-02-21,Instagram,240.662223
2019-02-21,Instagram,9.989262
2019-02-21,Instagram,9.399306
2019-02-21,Instagram,0.36
2019-02-21,Instagram,0.86
2019-02-21,Instagram,1.85
2019-02-21,Instagram,0.95
2019-02-21,Instagram,94.34
2019-02-21,Instagram,0.03
2019-02-21,Instagram,0.11
2019-02-21,Instagram,0.35
2019-02-21,Instagram,0.04
2019-02-21,Instagram,1.53
2019-02-21,Instagram,2.25
2019-02-21,Instagram,100.88
2019-02-21,Instagram,0.82
2019-02-21,Instagram,2.32
2019-02-21,Instagram,3.82
2019-02-21,Instagram,141.841599
2019-02-21,Instagram,15.77
2019-02-21,Instagram,0.11
2019-02-21,Instagram,34.34
2019-02-21,Instagram,13.02
2019-02-21,Instagram,2.95
2019-02-21,Instagram,8.27
2019-02-21,Instagram,17.94
2019-02-21,Instagram,14.86
2019-02-21,Instagram,0.01
2019-02-21,Instagram,13.74
2019-02-21,Instagram,66.73
2019-02-21,Instagram,61.02
2019-02-21,Instagram,62.89
2019-02-21,Instagram,44.19
2019-02-21,Instagram,8.68
2019-02-21,Instagram,15.61
2019-02-21,Instagram,92.42
2019-02-21,Instagram,14.54
2019-02-21,Instagram,53.31
2019-02-21,Instagram,11.79
2019-02-21,Instagram,13.45
2019-02-21,Instagram,7.17
2019-02-21,Instagram,65.13
2019-02-21,Instagram,0.01
2019-02-21,Instagram,5.07
2019-02-21,Instagram,1.339921
2019-02-21,Instagram,10.179397
2019-02-21,Instagram,7.879533
2019-02-21,Instagram,7.58955
2019-02-21,Instagram,3.47
2019-02-21,Instagram,20.64
2019-02-21,Instagram,57.77
2019-02-21,Instagram,1.62
2019-02-21,Instagram,8.61
2019-02-21,Instagram,22.44
2019-02-21,Instagram,3.26
2019-02-21,Instagram,2.89
2019-02-21,Instagram,10.32
2019-02-21,Instagram,13.48
2019-02-21,Instagram,8.49
2019-02-21,Instagram,7.56
2019-02-21,Instagram,3.65
2019-02-21,Instagram,16.94
2019-02-21,Instagram,2.11
2019-02-21,Instagram,5.34
2019-02-21,Instagram,21.04
2019-02-21,Instagram,3.33
2019-02-21,Instagram,4.67
2019-02-21,Instagram,20.12
2019-02-21,Instagram,4.79
2019-02-21,Instagram,21.18
2019-02-21,Instagram,2.38
2019-02-21,Instagram,52.6
2019-02-21,Instagram,18.11
2019-02-21,Instagram,40.33
2019-02-21,Instagram,19.79
2019-02-21,Instagram,95.99
2019-02-21,Instagram,14.33
2019-02-21,Instagram,5.92
2019-02-21,Instagram,9.74
2019-02-21,Instagram,35.02
2019-02-21,Instagram,28.09
2019-02-21,Instagram,21.97
2019-02-21,Instagram,10.7
2019-02-21,Instagram,2.68
2019-02-21,Instagram,13.86
2019-02-21,Instagram,3.37
2019-02-21,Instagram,11.37
2019-02-21,Instagram,5.1
2019-02-21,Instagram,6.28
2019-02-21,Instagram,3.14
2019-02-21,Instagram,15.15
2019-02-21,Instagram,4.18
2019-02-21,Instagram,34.09
2019-02-21,Instagram,3.72
2019-02-21,Instagram,9.21
2019-02-21,Instagram,29.53
2019-02-21,Instagram,17.16
2019-02-21,Instagram,3.63
2019-02-21,Instagram,14.09
2019-02-21,Instagram,3.59
2019-02-21,Instagram,12.5
2019-02-21,Instagram,8.06
2019-02-21,Instagram,4.93
2019-02-21,Instagram,24.79
2019-02-21,Instagram,3.04
2019-02-21,Instagram,0.11
2019-02-21,Instagram,18.13
2019-02-21,Instagram,0.53
2019-02-21,Instagram,0.95
2019-02-21,Instagram,9.06
2019-02-21,Instagram,6.62
2019-02-21,Instagram,8.36
2019-02-21,Instagram,0.48
2019-02-21,Instagram,9.66
2019-02-21,Instagram,0.95
2019-02-21,Instagram,5.11
2019-02-21,Instagram,1.81
2019-02-21,Instagram,8.64
2019-02-21,Instagram,9.55
2019-02-21,Instagram,0.35
2019-02-21,Instagram,11.14
2019-02-21,Instagram,2.61
2019-02-21,Instagram,0.08
2019-02-21,Instagram,4.62
2019-02-21,Instagram,0.62
2019-02-21,Instagram,1.27
2019-02-21,Instagram,12.16
2019-02-21,Instagram,6.17
2019-02-21,Instagram,2.21
2019-02-21,Instagram,8.55
2019-02-21,Instagram,11.72
2019-02-21,Instagram,7.5
2019-02-21,Instagram,21.72
2019-02-21,Instagram,12.11
2019-02-21,Instagram,5.17
2019-02-21,Instagram,3.5
2019-02-21,Instagram,6.99
2019-02-21,Instagram,5.84
2019-02-21,Instagram,13.54
2019-02-21,Instagram,14.82
2019-02-21,Instagram,2.66
2019-02-21,Instagram,0.43
2019-02-21,Instagram,2.33
2019-02-21,Instagram,40.77
2019-02-21,Facebook,63.6
2019-02-21,Facebook,91.58
2019-02-21,Facebook,16.33
2019-02-21,Facebook,0.29
2019-02-21,Facebook,18.56
2019-02-21,Media,146.081885
2019-02-21,Media,72.72596
2019-02-21,Media,659.863344
2019-02-21,Media,21.408811
2019-02-21,Media,14.008227
2019-02-21,Media,200.554614
2019-02-21,Media,22.447159
2019-02-21,Media,105.43
2019-02-21,Instagram,16.17
2019-02-21,Instagram,7.71
2019-02-21,Instagram,14.36
2019-02-21,Instagram,18.8
2019-02-21,Instagram,39.38
2019-02-21,Instagram,16.39
2019-02-21,Instagram,18.26
2019-02-21,Instagram,0.15
2019-02-21,Instagram,53.28
2019-02-21,Instagram,36.99
2019-02-21,Instagram,21.09
2019-02-21,Instagram,20.51
2019-02-21,Instagram,53.05
2019-02-21,Instagram,14.37
2019-02-21,Instagram,13.95
2019-02-21,Instagram,8.07
2019-02-21,Instagram,129.57
2019-02-21,Media,29.858944
2019-02-21,Media,1.13996
2019-02-21,Media,531.711203
2019-02-21,Media,3.019893
2019-02-21,Media,578.09
2019-02-21,Media,77.36
2019-02-21,Media,657.03
2019-02-22,Media,107.59
2019-02-22,Media,142.74
2019-02-22,Media,147.65
2019-02-22,Media,57.74
2019-02-22,Media,255.43
2019-02-22,Media,69.23
2019-02-22,Facebook,2.05
2019-02-22,Facebook,16.48
2019-02-22,Facebook,22.87
2019-02-22,Facebook,6.47
2019-02-22,Facebook,24.17
2019-02-22,Facebook,2.13
2019-02-22,Facebook,1.48
2019-02-22,Facebook,19.77
2019-02-22,Facebook,39.63
2019-02-22,Facebook,0.59
2019-02-22,Facebook,2.46
2019-02-22,Facebook,2.22
2019-02-22,Facebook,2.1
2019-02-22,Facebook,22.14
2019-02-22,Facebook,19.02
2019-02-22,Facebook,0.95
2019-02-22,Facebook,1.91
2019-02-22,Facebook,129.44
2019-02-22,Facebook,5.36
2019-02-22,Facebook,3.41
2019-02-22,Facebook,56.78
2019-02-22,Facebook,128.71
2019-02-22,Facebook,520.6
2019-02-22,Facebook,0.71
2019-02-22,Facebook,4.08
2019-02-22,Facebook,18.76
2019-02-22,Facebook,18.83
2019-02-22,Facebook,6.82
2019-02-22,Facebook,4.26
2019-02-22,Facebook,136.39
2019-02-22,Facebook,11.74
2019-02-22,Facebook,91.44
2019-02-22,Facebook,55
2019-02-22,Facebook,2.65
2019-02-22,Facebook,3.45
2019-02-22,Facebook,62.46
2019-02-22,Facebook,0.48
2019-02-22,Facebook,18.69
2019-02-22,Facebook,109.88
2019-02-22,Facebook,18.56
2019-02-22,Facebook,12.06
2019-02-22,Facebook,5.4
2019-02-22,Facebook,20.5
2019-02-22,Facebook,195.22
2019-02-22,Facebook,2.27
2019-02-22,Facebook,0.06
2019-02-22,Facebook,0
2019-02-22,Facebook,0.12
2019-02-22,Facebook,2.46
2019-02-22,Facebook,286.92
2019-02-22,Facebook,94.77
2019-02-22,Facebook,24.34
2019-02-22,Facebook,14.83
2019-02-22,Facebook,2.74
2019-02-22,Facebook,7.32
2019-02-22,Facebook,7.21
2019-02-22,Facebook,0.2
2019-02-22,Facebook,4.36
2019-02-22,Facebook,10.75
2019-02-22,Facebook,1.82
2019-02-22,Facebook,0.64
2019-02-22,Facebook,0.57
2019-02-22,Facebook,10.3
2019-02-22,Facebook,119.71
2019-02-22,Facebook,9.24
2019-02-22,Facebook,6.7
2019-02-22,Facebook,4.5
2019-02-22,Facebook,4.47
2019-02-22,Facebook,173.77
2019-02-22,Facebook,13.34
2019-02-22,Facebook,9.02
2019-02-22,Facebook,6.38
2019-02-22,Facebook,10.71
2019-02-22,Facebook,11.85
2019-02-22,Facebook,202.91
2019-02-22,Facebook,24.94
2019-02-22,Facebook,5.5
2019-02-22,Instagram,1.12
2019-02-22,Instagram,0.01
2019-02-22,Instagram,12.31
2019-02-22,Instagram,31.51
2019-02-22,Instagram,5.16
2019-02-22,Instagram,46.39
2019-02-22,Instagram,40.19
2019-02-22,Instagram,5.69
2019-02-22,Instagram,255.98
2019-02-22,Instagram,51.31
2019-02-22,Instagram,0.01
2019-02-22,Instagram,28.92
2019-02-22,Instagram,24.39
2019-02-22,Instagram,0.04
2019-02-22,Instagram,0.02
2019-02-22,Instagram,21.88
2019-02-22,Instagram,35.11
2019-02-22,Instagram,10.49
2019-02-22,Instagram,12.8
2019-02-22,Instagram,1.24
2019-02-22,Instagram,7.39
2019-02-22,Instagram,55.17
2019-02-22,Instagram,17.84
2019-02-22,Instagram,9.36
2019-02-22,Instagram,7.27
2019-02-22,Instagram,15.58
2019-02-22,Instagram,7.75
2019-02-22,Instagram,0.92
2019-02-22,Instagram,1.19
2019-02-22,Instagram,0.88
2019-02-22,Instagram,2.18
2019-02-22,Instagram,2.99
2019-02-22,Instagram,1.71
2019-02-22,Instagram,0.91
2019-02-22,Instagram,41.15
2019-02-22,Instagram,4.06
2019-02-22,Instagram,1.099718
2019-02-22,Instagram,2.269418
2019-02-22,Instagram,0.809792
2019-02-22,Instagram,30.84209
2019-02-22,Instagram,3.968982
2019-02-22,Instagram,4.23
2019-02-22,Instagram,4.21
2019-02-22,Instagram,68.31
2019-02-22,Instagram,8.12
2019-02-22,Instagram,2.11
2019-02-22,Instagram,0.49
2019-02-22,Instagram,1.93
2019-02-22,Instagram,1.08
2019-02-22,Instagram,6.74
2019-02-22,Instagram,0.55
2019-02-22,Instagram,19.75
2019-02-22,Instagram,61.62
2019-02-22,Instagram,54.97
2019-02-22,Instagram,14.54
2019-02-22,Instagram,20.62
2019-02-22,Instagram,32.35
2019-02-22,Instagram,19.97
2019-02-22,Instagram,3.48
2019-02-22,Instagram,12.33
2019-02-22,Instagram,4.42
2019-02-22,Instagram,3.78
2019-02-22,Instagram,5
2019-02-22,Instagram,27.33
2019-02-22,Instagram,7.44
2019-02-22,Instagram,8.21
2019-02-22,Instagram,16.96
2019-02-22,Instagram,5.3
2019-02-22,Instagram,9.46
2019-02-22,Instagram,4.16
2019-02-22,Instagram,36.87
2019-02-22,Instagram,22.4
2019-02-22,Instagram,3.89
2019-02-22,Instagram,6.57
2019-02-22,Instagram,27.56
2019-02-22,Instagram,8.33
2019-02-22,Instagram,0.44
2019-02-22,Instagram,3.16
2019-02-22,Instagram,5.15
2019-02-22,Instagram,29.99
2019-02-22,Instagram,27.51
2019-02-22,Instagram,8.76
2019-02-22,Instagram,6.64
2019-02-22,Instagram,77.17
2019-02-22,Instagram,2.38
2019-02-22,Instagram,6.17
2019-02-22,Instagram,5.8
2019-02-22,Instagram,4.99
2019-02-22,Instagram,4.42
2019-02-22,Instagram,23.67
2019-02-22,Instagram,4.97
2019-02-22,Instagram,28.52
2019-02-22,Instagram,8.9
2019-02-22,Instagram,0.02
2019-02-22,Instagram,13.66
2019-02-22,Instagram,18.84
2019-02-22,Instagram,636.68
2019-02-22,Instagram,3.96
2019-02-22,Instagram,6.19
2019-02-22,Instagram,13.28
2019-02-22,Instagram,17.64
2019-02-22,Instagram,4.23
2019-02-22,Instagram,2.59
2019-02-22,Instagram,2.17
2019-02-22,Instagram,0.52
2019-02-22,Instagram,41.27
2019-02-22,Instagram,1.43
2019-02-22,Instagram,4.15
2019-02-22,Instagram,36.95
2019-02-22,Instagram,0.7
2019-02-22,Instagram,5.13
2019-02-22,Instagram,2.2
2019-02-22,Instagram,4
2019-02-22,Instagram,9.66
2019-02-22,Instagram,5.91
2019-02-22,Instagram,9.58
2019-02-22,Instagram,9.24
2019-02-22,Instagram,13.72
2019-02-22,Media,19.05
2019-02-22,Instagram,42.5
2019-02-22,Instagram,26.04
2019-02-22,Instagram,36.53
2019-02-22,Instagram,45.6
2019-02-22,Instagram,27.01
2019-02-22,Instagram,18.13
2019-02-22,Instagram,16.26
2019-02-22,Instagram,59.24
2019-02-22,Instagram,6.08
2019-02-22,Instagram,26.41
2019-02-22,Instagram,18.87
2019-02-22,Instagram,12.39
2019-02-22,Instagram,3.98
2019-02-22,Instagram,10.38
2019-02-22,Instagram,41.29
2019-02-22,Instagram,1.41
2019-02-22,Instagram,1.49
2019-02-22,Instagram,10.59
2019-02-22,Instagram,3.4
2019-02-22,Instagram,10.62
2019-02-22,Instagram,22.13
2019-02-22,Instagram,13.57
2019-02-22,Instagram,0.02
2019-02-22,Instagram,1.09
2019-02-22,Instagram,80
2019-02-22,Instagram,10.6
2019-02-22,Instagram,35.12
2019-02-22,Instagram,50.87
2019-02-22,Instagram,13.28
2019-02-22,Media,102.53
2019-02-22,Media,302.81
2019-02-22,Facebook,180.82
2019-02-22,Facebook,40
2019-02-22,Facebook,14.97
2019-02-22,Facebook,2.68
2019-02-22,Facebook,7.52
2019-02-22,Facebook,2.45
2019-02-22,Facebook,0.09
2019-02-22,Facebook,0.08
2019-02-22,Facebook,0.878924
2019-02-22,Facebook,7.291076
2019-02-22,Facebook,1.99
2019-02-22,Facebook,8.82
2019-02-22,Facebook,0.15
2019-02-22,Facebook,1.29
2019-02-22,Facebook,0.22
2019-02-22,Facebook,1.37
2019-02-22,Facebook,4.25
2019-02-22,Facebook,0.49
2019-02-22,Facebook,1.46
2019-02-22,Facebook,0.24
2019-02-22,Facebook,7.11
2019-02-22,Facebook,1.37
2019-02-22,Facebook,0.87
2019-02-22,Facebook,6.52
2019-02-22,Instagram,2.6
2019-02-22,Instagram,41.35
2019-02-22,Instagram,18.55
2019-02-22,Instagram,5.18
2019-02-22,Instagram,9.68
2019-02-22,Instagram,2.29
2019-02-22,Instagram,15.1
2019-02-22,Instagram,4.59
2019-02-22,Instagram,21.74
2019-02-22,Instagram,3.51
2019-02-22,Instagram,0.44
2019-02-22,Instagram,5.69
2019-02-22,Instagram,1.91
2019-02-22,Instagram,8.79
2019-02-22,Instagram,6.13
2019-02-22,Instagram,1.58
2019-02-22,Instagram,0.38
2019-02-22,Instagram,13.42
2019-02-22,Instagram,2.25
2019-02-22,Instagram,11.31
2019-02-22,Instagram,0.39
2019-02-22,Instagram,4.38
2019-02-22,Instagram,14.42
2019-02-22,Instagram,3.42
2019-02-22,Instagram,1.5
2019-02-22,Instagram,25.13
2019-02-22,Instagram,8.57
2019-02-22,Instagram,1.97
2019-02-22,Instagram,10.57
2019-02-22,Instagram,2.46
2019-02-22,Media,30.66
2019-02-22,Media,1.51
2019-02-22,Media,3.94
2019-02-22,Facebook,0.1
2019-02-22,Facebook,4.81
2019-02-22,Facebook,76.37
2019-02-22,Facebook,11.74
2019-02-22,Instagram,20.2
2019-02-22,Instagram,26.66
2019-02-22,Instagram,15.97
2019-02-22,Instagram,6.37
2019-02-22,Instagram,14.67
2019-02-22,Instagram,12.35
2019-02-22,Instagram,19.77
2019-02-22,Instagram,3.72
2019-02-22,Instagram,4.32
2019-02-22,Instagram,4.36
2019-02-22,Instagram,17.19
2019-02-22,Instagram,9.72
2019-02-22,Instagram,20.25
2019-02-22,Instagram,4.66
2019-02-22,Instagram,26.25
2019-02-22,Instagram,18.16
2019-02-22,Instagram,16.62
2019-02-22,Instagram,54.19
2019-02-22,Instagram,97.01
2019-02-22,Instagram,8.09
2019-02-22,Instagram,2.74
2019-02-22,Instagram,5.26
2019-02-22,Instagram,33.82
2019-02-22,Instagram,0.01
2019-02-22,Instagram,10.23
2019-02-22,Instagram,0
2019-02-22,Instagram,11.14
2019-02-22,Instagram,14.12
2019-02-22,Instagram,14.59
2019-02-22,Instagram,10.76
2019-02-22,Instagram,11.45
2019-02-22,Instagram,1.13
2019-02-22,Instagram,9.21
2019-02-22,Instagram,168.86
2019-02-22,Instagram,1.84
2019-02-22,Instagram,2.98
2019-02-22,Instagram,1.66
2019-02-22,Instagram,0.35
2019-02-22,Instagram,151.11
2019-02-22,Instagram,0.06
2019-02-22,Instagram,4.13
2019-02-22,Instagram,0.2
2019-02-22,Instagram,0.29
2019-02-22,Instagram,0.88
2019-02-22,Instagram,3.18986
2019-02-22,Instagram,4.899784
2019-02-22,Instagram,208.9708
2019-02-22,Instagram,8.579622
2019-02-22,Instagram,1.509934
2019-02-22,Instagram,4.46
2019-02-22,Instagram,5.05
2019-02-22,Instagram,4.35
2019-02-22,Instagram,1.01
2019-02-22,Instagram,47.61
2019-02-22,Instagram,12.24
2019-02-22,Instagram,0.11
2019-02-22,Instagram,27.12
2019-02-22,Instagram,3.05
2019-02-22,Instagram,1.23
2019-02-22,Instagram,6.59
2019-02-22,Instagram,2.51
2019-02-22,Instagram,0.01
2019-02-22,Instagram,15.51
2019-02-22,Instagram,24.93
2019-02-22,Instagram,7
2019-02-22,Instagram,55.51
2019-02-22,Instagram,119.72
2019-02-22,Instagram,33.4
2019-02-22,Instagram,95.54
2019-02-22,Instagram,10.3
2019-02-22,Instagram,8.25
2019-02-22,Instagram,42.04
2019-02-22,Instagram,4.85
2019-02-22,Instagram,40.99
2019-02-22,Instagram,15.02
2019-02-22,Instagram,11.09
2019-02-22,Instagram,3.89
2019-02-22,Instagram,18.6
2019-02-22,Instagram,129.08
2019-02-22,Instagram,1.5
2019-02-22,Instagram,8.28
2019-02-22,Instagram,13.68
2019-02-22,Instagram,2.81
2019-02-22,Instagram,1.96
2019-02-22,Instagram,20.85
2019-02-22,Instagram,21.58
2019-02-22,Instagram,5.93
2019-02-22,Instagram,6.37
2019-02-22,Instagram,2.9
2019-02-22,Instagram,8.6
2019-02-22,Instagram,2.31
2019-02-22,Instagram,2.88
2019-02-22,Instagram,5.45
2019-02-22,Instagram,17.22
2019-02-22,Instagram,21.99
2019-02-22,Instagram,7.79
2019-02-22,Instagram,31.38
2019-02-22,Instagram,2.83
2019-02-22,Instagram,4.44
2019-02-22,Instagram,3.5
2019-02-22,Instagram,30.39
2019-02-22,Instagram,10.23
2019-02-22,Instagram,28.78
2019-02-22,Instagram,7.61
2019-02-22,Instagram,44.73
2019-02-22,Instagram,10.85
2019-02-22,Instagram,40.32
2019-02-22,Instagram,13.76
2019-02-22,Instagram,106.42
2019-02-22,Instagram,19.54
2019-02-22,Instagram,3.55
2019-02-22,Instagram,8.35
2019-02-22,Instagram,38.49
2019-02-22,Instagram,26.43
2019-02-22,Instagram,21.85
2019-02-22,Instagram,13.47
2019-02-22,Instagram,13.41
2019-02-22,Instagram,4.37
2019-02-22,Instagram,2
2019-02-22,Instagram,40.25
2019-02-22,Instagram,4.37
2019-02-22,Instagram,10.13
2019-02-22,Instagram,3.02
2019-02-22,Instagram,10.64
2019-02-22,Instagram,3.43
2019-02-22,Instagram,9.38
2019-02-22,Instagram,3.09
2019-02-22,Instagram,19.72
2019-02-22,Instagram,27.83
2019-02-22,Instagram,8.49
2019-02-22,Instagram,1.79
2019-02-22,Instagram,12.07
2019-02-22,Instagram,3.12
2019-02-22,Instagram,0.13
2019-02-22,Instagram,13.53
2019-02-22,Instagram,0.49
2019-02-22,Instagram,17.9
2019-02-22,Instagram,2.02
2019-02-22,Instagram,4.55
2019-02-22,Instagram,3.36
2019-02-22,Instagram,0.54
2019-02-22,Instagram,4.22
2019-02-22,Instagram,19.27
2019-02-22,Instagram,2.27
2019-02-22,Instagram,1.61
2019-02-22,Instagram,2.75
2019-02-22,Instagram,3.88
2019-02-22,Instagram,4.47
2019-02-22,Instagram,4.42
2019-02-22,Instagram,0.72
2019-02-22,Instagram,10.37
2019-02-22,Instagram,0.35
2019-02-22,Instagram,0.88
2019-02-22,Instagram,0.05
2019-02-22,Instagram,4.53
2019-02-22,Instagram,0.88
2019-02-22,Instagram,2.42
2019-02-22,Instagram,24.11
2019-02-22,Instagram,4.01
2019-02-22,Instagram,2.01
2019-02-22,Instagram,6.64
2019-02-22,Instagram,4.43
2019-02-22,Instagram,6.27
2019-02-22,Instagram,13.89
2019-02-22,Instagram,21.37
2019-02-22,Instagram,6.24
2019-02-22,Instagram,2.25
2019-02-22,Instagram,12.73
2019-02-22,Instagram,7.3
2019-02-22,Instagram,11.96
2019-02-22,Instagram,22.85
2019-02-22,Instagram,44.38
2019-02-22,Facebook,69.46
2019-02-22,Facebook,59.38
2019-02-22,Facebook,10.24
2019-02-22,Facebook,0.03
2019-02-22,Facebook,8.73
2019-02-22,Media,155.298232
2019-02-22,Media,627.032862
2019-02-22,Media,72.189178
2019-02-22,Media,23.959727
2019-02-22,Media,217.252283
2019-02-22,Media,9.219248
2019-02-22,Media,18.778469
2019-02-22,Media,138.99
2019-02-22,Instagram,13.81
2019-02-22,Instagram,4.04
2019-02-22,Instagram,14.59
2019-02-22,Instagram,11.61
2019-02-22,Instagram,52.07
2019-02-22,Instagram,22.52
2019-02-22,Instagram,17.61
2019-02-22,Instagram,7.66
2019-02-22,Instagram,0.27
2019-02-22,Instagram,64.47
2019-02-22,Instagram,16.93
2019-02-22,Instagram,20.1
2019-02-22,Instagram,11.71
2019-02-22,Instagram,35.93
2019-02-22,Instagram,6.86
2019-02-22,Instagram,20.16
2019-02-22,Instagram,131.19
2019-02-22,Media,4.66
2019-02-22,Media,30.18
2019-02-22,Media,1.35
2019-02-22,Media,483.54
2019-02-22,Media,610.88
2019-02-22,Media,50.14
2019-02-22,Media,740.52
2019-02-23,Media,128.97
2019-02-23,Media,132.87
2019-02-23,Media,139.06
2019-02-23,Media,45.74
2019-02-23,Media,251.44
2019-02-23,Media,109.94
2019-02-23,Facebook,7.07
2019-02-23,Facebook,23.22
2019-02-23,Facebook,12.29
2019-02-23,Facebook,6.25
2019-02-23,Facebook,13.21
2019-02-23,Facebook,4.75
2019-02-23,Facebook,3.63
2019-02-23,Facebook,25.48
2019-02-23,Facebook,42.41
2019-02-23,Facebook,0.23
2019-02-23,Facebook,1.31
2019-02-23,Facebook,3.11
2019-02-23,Facebook,0.88
2019-02-23,Facebook,14.44
2019-02-23,Facebook,21.34
2019-02-23,Facebook,1.27
2019-02-23,Facebook,2.89
2019-02-23,Facebook,112.84
2019-02-23,Facebook,9.54
2019-02-23,Facebook,5.41
2019-02-23,Facebook,76.7
2019-02-23,Facebook,117.71
2019-02-23,Facebook,561.24
2019-02-23,Facebook,3.62
2019-02-23,Facebook,10.77
2019-02-23,Facebook,25.95
2019-02-23,Facebook,12.42
2019-02-23,Facebook,0.55
2019-02-23,Facebook,18.59
2019-02-23,Facebook,80.76
2019-02-23,Facebook,38.51
2019-02-23,Facebook,126.55
2019-02-23,Facebook,97.93
2019-02-23,Facebook,1.7
2019-02-23,Facebook,6.01
2019-02-23,Facebook,46.16
2019-02-23,Facebook,4.33
2019-02-23,Facebook,20.62
2019-02-23,Facebook,94.01
2019-02-23,Facebook,44.09
2019-02-23,Facebook,18.48
2019-02-23,Facebook,4.68
2019-02-23,Facebook,22.97
2019-02-23,Facebook,199.52
2019-02-23,Facebook,4.16
2019-02-23,Facebook,0.1
2019-02-23,Facebook,0.07
2019-02-23,Facebook,2.56
2019-02-23,Facebook,312.47
2019-02-23,Facebook,60.02
2019-02-23,Facebook,39.22
2019-02-23,Facebook,23.92
2019-02-23,Facebook,3.59
2019-02-23,Facebook,14.09
2019-02-23,Facebook,8.32
2019-02-23,Facebook,116.93
2019-02-23,Facebook,16.97
2019-02-23,Facebook,7.02
2019-02-23,Facebook,4.94
2019-02-23,Facebook,2.71
2019-02-23,Facebook,200.03
2019-02-23,Facebook,9.02
2019-02-23,Facebook,5.11
2019-02-23,Facebook,4.41
2019-02-23,Facebook,14.67
2019-02-23,Facebook,9.03
